"","year_data","country","name","CD_inc","UC_inc","CD_change_inc","UC_change_inc","CD_prev","UC_prev","CD_change_prev","UC_change_prev","stage","status","decade","CD_inc_impute","UC_inc_impute","CD_prev_impute","UC_prev_impute","CD_change_inc_impute","UC_change_inc_impute","CD_change_prev_impute","UC_change_prev_impute","CD_inc_ind","UC_inc_ind","CD_prev_ind","UC_prev_ind","CD_change_inc_ind","UC_change_inc_ind","CD_change_prev_ind","UC_change_prev_ind"
"1535_England_Nottingham_1962",1962,"England","Nottingham",1.5,NA,0.6,NA,NA,NA,NA,NA,"stage2","labelled","1960-1969",1.5,8.87567884198191,15.9183219446953,90.9727487327777,0.6,0.813584920457569,1.41489364804022,10.6761,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"1536_England_Derby_1963",1963,"England","Derby",3.6,NA,0.26,NA,NA,NA,NA,NA,"stage2","labelled","1960-1969",3.6,8.44266016817662,19.5525397059532,96.789300843577,0.26,0.794455956829012,1.41489364804022,10.6761,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"1537_England_Nottingham_1963",1963,"England","Nottingham",1.3,NA,-0.2,NA,NA,NA,NA,NA,"stage2","labelled","1960-1969",1.3,8.44708533013029,19.5154004250368,96.7298595615739,-0.2,0.794651442075222,1.41489364804022,10.6761,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"1538_England_Nottingham_1964",1964,"England","Nottingham",2.1,NA,0.8,NA,NA,NA,NA,NA,"stage2","labelled","1960-1969",2.1,8.02933099999698,23.021508355836,102.341372361655,0.8,0.776196793649631,1.41489364804022,10.6761,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"1539_England_Nottingham_1965",1965,"England","Nottingham",2.6,NA,0.5,NA,26.5,NA,NA,NA,"stage2","labelled","1960-1969",2.6,7.61486716278395,26.5,107.908685396925,0.5,0.757887505512638,1.41489364804022,10.6761,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
"1540_England_Nottingham_1966",1966,"England","Nottingham",2.2,NA,-0.4,NA,NA,NA,NA,NA,"stage2","labelled","1960-1969",2.2,7.18532266516263,27.9454015807066,113.678570405267,-0.4,0.738912016535136,1.41489364804022,10.6761,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"1541_England_Nottingham_1967",1967,"England","Nottingham",2,NA,-0.2,NA,NA,NA,NA,NA,"stage2","labelled","1960-1969",2,6.77860229617303,29.3140008003419,119.141868789058,-0.2,0.720944802611023,1.41489364804022,10.6761,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"1542_England_Blackpool_1968",1968,"England","Blackpool",0.316666666666666,NA,NA,NA,NA,NA,NA,NA,"stage2","labelled","1960-1969",0.316666666666666,6.36024825388865,30.7217469066508,124.76143726246,-0.050980738995254,0.702463661397432,1.41489364804022,10.6761,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"1543_England_Blackpool, Wyre and Fylde_1968",1968,"England","Blackpool, Wyre and Fylde",0.666666666666667,NA,NA,NA,NA,NA,NA,NA,"stage2","labelled","1960-1969",0.666666666666667,6.35721009548857,30.7319701989482,124.80224752706,-0.0949482475350929,0.702329448198213,1.41489364804022,10.6761,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"1544_England_Derby_1968",1968,"England","Derby",3.6,NA,0,NA,NA,NA,NA,NA,"stage2","labelled","1960-1969",3.6,6.36141934510445,30.7178062273874,124.745706501882,0,0.702515395335546,1.41489364804022,10.6761,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"1545_England_Nottingham_1968",1968,"England","Nottingham",1.9,NA,-0.1,NA,NA,NA,NA,NA,"stage2","labelled","1960-1969",1.9,6.35912222027087,30.7255359687389,124.776562783858,-0.1,0.702413917916557,1.41489364804022,10.6761,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"1546_England_Blackpool_1969",1969,"England","Blackpool",1.66666666666667,NA,1.35,NA,NA,NA,NA,NA,"stage2","labelled","1960-1969",1.66666666666667,5.93979139930833,32.1365688997033,130.409251901763,1.35,0.683889626684415,1.41489364804022,10.6761,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"1547_England_Blackpool, Wyre and Fylde_1969",1969,"England","Blackpool, Wyre and Fylde",1.66666666666667,NA,1,NA,NA,NA,NA,NA,"stage2","labelled","1960-1969",1.66666666666667,5.94276427812356,32.1265652708299,130.369318509524,1,0.684020956103142,1.41489364804022,10.6761,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"1548_England_Nottingham_1969",1969,"England","Nottingham",3.2,NA,1.3,NA,NA,NA,NA,NA,"stage2","labelled","1960-1969",3.2,5.93276922179144,32.1601982711401,130.503577767896,1.3,0.683579416094342,1.41489364804022,10.6761,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"1549_England_Blackpool_1970",1970,"England","Blackpool",2,NA,0.33333333333333,NA,NA,NA,NA,NA,"stage2","labelled","1970-1979",2,5.52369819687088,33.5367073623186,135.998451493684,0.33333333333333,0.66550835997005,1.41489364804022,10.6761,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"1550_England_Blackpool, Wyre and Fylde_1970",1970,"England","Blackpool, Wyre and Fylde",2,NA,0.33333333333333,NA,NA,NA,NA,NA,"stage2","labelled","1970-1979",2,5.52418946790521,33.5350542531913,135.99185246287,0.33333333333333,0.665530062280634,1.41489364804022,10.6761,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"1551_England_Nottingham_1970",1970,"England","Nottingham",3.8,NA,0.6,NA,NA,NA,NA,NA,"stage2","labelled","1970-1979",3.8,5.52334109358669,33.5379090018561,136.003248307279,0.6,0.665492584632523,1.41489364804022,10.6761,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"1552_England_Blackpool_1971",1971,"England","Blackpool",3,NA,1,NA,NA,NA,NA,NA,"stage2","labelled","1970-1979",3,5.1002454558637,34.961610404019,141.686508576498,1,0.646801979457737,1.41489364804022,10.6761,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"1553_England_Blackpool, Wyre and Fylde_1971",1971,"England","Blackpool, Wyre and Fylde",2.33333333333333,NA,0.33333333333333,NA,NA,NA,NA,NA,"stage2","labelled","1970-1979",2.33333333333333,5.10209266685768,34.9553946063418,141.661695792071,0.33333333333333,0.646883581554958,1.41489364804022,10.6761,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"1554_England_Nottingham_1971",1971,"England","Nottingham",4.2,NA,0.4,NA,34.9893618882413,NA,1.41489364804022,NA,"stage2","labelled","1970-1979",4.2,5.0919982687099,34.9893618882413,141.797289465983,0.4,0.646437653038009,1.41489364804022,10.6761,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
"1555_England_Stockton-on-Tees_1971",1971,"England","Stockton-on-Tees",9.5,NA,NA,NA,NA,NA,NA,NA,"stage2","labelled","1970-1979",9.5,5.08947350304371,34.9893725976879,141.83120354857,0.412026349898377,0.646326119394033,1.41625564655518,10.6761,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"1556_England_Blackpool_1972",1972,"England","Blackpool",4.33333333333333,NA,1.33333333333333,NA,NA,NA,NA,NA,"stage2","labelled","1970-1979",4.33333333333333,4.67758909412901,34.9911197119411,147.363868241814,1.33333333333333,0.628130779668704,1.63844892206967,10.6761,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"1557_England_Blackpool, Wyre and Fylde_1972",1972,"England","Blackpool, Wyre and Fylde",4.66666666666667,NA,2.33333333333334,NA,NA,NA,NA,NA,"stage2","labelled","1970-1979",4.66666666666667,4.68612170079425,34.991083518683,147.249253435775,2.33333333333334,0.628507714735087,1.63384596118406,10.6761,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"1558_England_Leicestershire_1972",1972,"England","Leicestershire",2.5,4.67625899280576,NA,NA,NA,NA,NA,NA,"stage2","labelled","1970-1979",2.5,4.67625899280576,34.9911253539099,147.381734916226,1.32902607443984,0.628072021325533,1.63916645243349,10.6761,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"1559_England_Nottingham_1972",1972,"England","Nottingham",3,NA,-1.2,NA,NA,NA,NA,NA,"stage2","labelled","1970-1979",3,4.67904929601092,34.9911135181171,147.344253983002,-1.2,0.628195285313331,1.63766120825475,10.6761,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"1560_England_Stockton-on-Tees_1972",1972,"England","Stockton-on-Tees",2.5,NA,-7,NA,NA,NA,NA,NA,"stage2","labelled","1970-1979",2.5,4.68415787919542,34.9910918487402,147.275632599901,-7,0.628420961266451,1.63490535538332,10.6761,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"1561_England_Tower Hamlets_1972",1972,"England","Tower Hamlets",0,3.04878048780488,NA,NA,NA,NA,NA,NA,"stage2","labelled","1970-1979",0,3.04878048780488,34.9911304917383,147.398005106779,1.32510369239269,0.628018513357689,1.6398198675838,10.6761,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"1562_England_Blackpool_1973",1973,"England","Blackpool",5,NA,0.66666666666667,NA,NA,NA,NA,NA,"stage2","labelled","1970-1979",5,5.03394387785726,34.992921433442,153.069460144006,0.66666666666667,0.358094592436621,1.86758699997358,10.6761,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"1563_England_Blackpool, Wyre and Fylde_1973",1973,"England","Blackpool, Wyre and Fylde",4.66666666666667,NA,0,NA,NA,NA,NA,NA,"stage2","labelled","1970-1979",4.66666666666667,3.65233479631676,34.9928662113364,152.894585837091,0,0.609941843387459,1.86056400161547,10.6761,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"1564_England_Derby_1973",1973,"England","Derby",5.5,NA,0.38,NA,NA,NA,NA,NA,"stage2","labelled","1970-1979",5.5,5.02104196829723,34.9929260128782,153.083962048766,0.38,0.347800037421828,1.86816940029939,10.6761,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"1565_England_Leicestershire_1973",1973,"England","Leicestershire",3.21428571428571,5.03597122302158,0.71428571428571,0.35971223021582,NA,NA,NA,NA,"stage2","labelled","1970-1979",3.21428571428571,5.03597122302158,34.9929207138511,153.067181383148,0.71428571428571,0.35971223021582,1.86749548433563,10.6761,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"1566_England_Stockton-on-Tees_1973",1973,"England","Stockton-on-Tees",5,NA,2.5,NA,NA,NA,NA,NA,"stage2","labelled","1970-1979",5,3.73628476322468,34.9928861162791,152.957619707739,2.5,0.595642574828634,1.86309545851085,10.6761,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"1567_England_Tower Hamlets_1973",1973,"England","Tower Hamlets",2.4390243902439,3.65853658536585,2.4390243902439,0.60975609756097,NA,NA,NA,NA,"stage2","labelled","1970-1979",2.4390243902439,3.65853658536585,34.9928840466275,152.951065649595,2.4390243902439,0.60975609756097,1.86283224580457,10.6761,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"1568_England_Blackpool_1974",1974,"England","Blackpool",2.66666666666667,NA,-2.33333333333333,NA,NA,NA,NA,NA,"stage2","labelled","1970-1979",2.66666666666667,2.51934887486669,34.9947104839471,158.734926237791,-2.33333333333333,-2.51542949271848,2.0951136148128,10.6761,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"1569_England_Blackpool, Wyre and Fylde_1974",1974,"England","Blackpool, Wyre and Fylde",2.66666666666667,NA,-2,NA,NA,NA,NA,NA,"stage2","labelled","1970-1979",2.66666666666667,0.137013055639178,34.9946595623409,158.573670514677,-2,-3.54921257929835,2.08863754237745,10.6761,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"1570_England_Leicestershire_1974",1974,"England","Leicestershire",3.21428571428571,2.51798561151079,0,-2.51798561151079,NA,NA,NA,NA,"stage2","labelled","1970-1979",3.21428571428571,2.51798561151079,34.9947096556544,158.732303246602,0,-2.51798561151079,2.09500827479383,10.6761,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"1571_England_Stockton-on-Tees_1974",1974,"England","Stockton-on-Tees",6,NA,1,NA,NA,NA,NA,NA,"stage2","labelled","1970-1979",6,0.0571271147575656,34.994687917257,158.6634632931,1,-3.612954323068,2.09224364407736,10.6761,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"1572_England_Tower Hamlets_1974",1974,"England","Tower Hamlets",2.4390243902439,0,0,-3.65853658536585,NA,NA,NA,NA,"stage2","labelled","1970-1979",2.4390243902439,0,34.9947081940983,158.727674871518,0,-3.65853658536585,2.09482239802786,10.6761,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"1573_England_Blackpool_1975",1975,"England","Blackpool",2,NA,-0.66666666666667,NA,NA,NA,NA,NA,"stage2","labelled","1970-1979",2,5.03185772452852,34.9964641390705,164.288304196676,-0.66666666666667,3.04123566927759,2.31813874054678,10.6761,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"1574_England_Blackpool, Wyre and Fylde_1975",1975,"England","Blackpool, Wyre and Fylde",2.33333333333333,NA,-0.33333333333334,NA,NA,NA,NA,NA,"stage2","labelled","1970-1979",2.33333333333333,5.37698198462424,34.9964467268988,164.233164295557,-0.33333333333334,2.84263258807692,2.31592430755281,10.6761,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"1575_England_Leicestershire_1975",1975,"England","Leicestershire",2.5,5.39568345323741,-0.71428571428571,2.87769784172662,NA,NA,NA,NA,"stage2","labelled","1970-1979",2.5,5.39568345323741,34.9964580895517,164.269146915619,-0.71428571428571,2.87769784172662,2.31736937907918,10.6761,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"1576_England_Stockton-on-Tees_1975",1975,"England","Stockton-on-Tees",3.5,NA,-2.5,NA,NA,NA,NA,NA,"stage2","labelled","1970-1979",3.5,4.5138971272575,34.9964727514695,164.315577465045,-2.5,3.2740563417883,2.31923404220862,10.6761,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"1577_England_Tower Hamlets_1975",1975,"England","Tower Hamlets",3.04878048780488,3.65853658536585,0.60975609756098,3.65853658536585,NA,NA,NA,NA,"stage2","labelled","1970-1979",3.04878048780488,3.65853658536585,34.996486973992,164.360616562101,0.60975609756098,3.65853658536585,2.32104282424328,10.6761,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"1578_England_Blackpool_1976",1976,"England","Blackpool",6,NA,4,NA,NA,NA,NA,NA,"stage2","labelled","1970-1979",6,3.03302908816039,34.9982615810776,169.980344034796,4,-0.785444785903306,2.54673256397784,10.6761,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"1579_England_Blackpool, Wyre and Fylde_1976",1976,"England","Blackpool, Wyre and Fylde",6.33333333333333,NA,4,NA,NA,NA,NA,NA,"stage2","labelled","1970-1979",6.33333333333333,2.93985632824803,34.9982383506824,169.906779305403,4,-1.82467941569509,2.54377818501354,10.6761,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"1580_England_Derby_1976",1976,"England","Derby",4.62748727441,NA,-0.290837575196667,NA,NA,NA,NA,NA,"stage2","labelled","1970-1979",4.62748727441,2.93533689344352,34.9982372238696,169.903210977077,-0.290837575196667,-1.87508849620693,2.54363488000541,10.6761,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"1581_England_Leicestershire_1976",1976,"England","Leicestershire",2.14285714285714,2.87769784172662,-0.35714285714286,-2.51798561151079,NA,NA,NA,NA,"stage2","labelled","1970-1979",2.14285714285714,2.87769784172662,34.9982228529532,169.857701954418,-0.35714285714286,-2.51798561151079,2.54180722563438,10.6761,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"1582_England_Stockton-on-Tees_1976",1976,"England","Stockton-on-Tees",4,NA,0.5,NA,NA,NA,NA,NA,"stage2","labelled","1970-1979",4,2.88264346761183,34.9982118583554,169.822884870825,0.5,-2.47886515507046,2.5404089623605,10.6761,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"1583_England_Tower Hamlets_1976",1976,"England","Tower Hamlets",5.48780487804878,3.04878048780488,2.4390243902439,-0.60975609756097,NA,NA,NA,NA,"stage2","labelled","1970-1979",5.48780487804878,3.04878048780488,34.9982655083117,169.992780582275,2.4390243902439,-0.60975609756097,2.54723201900967,10.6761,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"1584_England_Blackpool_1977",1977,"England","Blackpool",4.66666666666667,NA,-1.33333333333333,NA,NA,NA,NA,NA,"stage2","labelled","1970-1979",4.66666666666667,4.29641442166795,35.0553054695248,175.563291848004,-1.33333333333333,1.40380547696874,2.77094522287219,10.6761,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"1585_England_Blackpool, Wyre and Fylde_1977",1977,"England","Blackpool, Wyre and Fylde",4.66666666666667,NA,-1.66666666666666,NA,NA,NA,NA,NA,"stage2","labelled","1970-1979",4.66666666666667,4.31628282881548,35.0135311017343,175.504512127606,-1.66666666666666,1.43838950342881,2.76858461377455,10.6761,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"1586_England_Derby_1977",1977,"England","Derby",4.62748727441,NA,0,NA,NA,NA,NA,NA,"stage2","labelled","1970-1979",4.62748727441,4.25470154270324,34.9999843613756,175.43594930591,0,1.19912548478657,2.76583111274458,10.6761,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"1587_England_Leicestershire_1977",1977,"England","Leicestershire",2.85714285714286,4.31654676258993,0.71428571428572,1.43884892086331,NA,NA,NA,NA,"stage2","labelled","1970-1979",2.85714285714286,4.31654676258993,35.0129761671346,175.503731292316,0.71428571428572,1.43884892086331,2.76855325522303,10.6761,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"1588_England_Stockton-on-Tees_1977",1977,"England","Stockton-on-Tees",6,NA,2,NA,35,NA,NA,NA,"stage2","labelled","1970-1979",6,4.26567336270204,35,175.485472835842,2,1.21558321478476,2.76781999078815,10.6761,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
"1589_England_Tower Hamlets_1977",1977,"England","Tower Hamlets",3.65853658536585,4.26829268292683,-1.82926829268293,1.21951219512195,NA,NA,NA,NA,"stage2","labelled","1970-1979",3.65853658536585,4.26829268292683,35.0084024103049,175.497295667749,-1.82926829268293,1.21951219512195,2.76829479884048,10.6761,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"1590_England_Blackpool_1978",1978,"England","Blackpool",6.66666666666667,NA,2,NA,NA,NA,NA,NA,"stage2","labelled","1970-1979",6.66666666666667,2.44127113863111,38.9558414930851,181.051643413667,2,-1.82535748065379,2.99135887147784,10.6761,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"1591_England_Blackpool, Wyre and Fylde_1978",1978,"England","Blackpool, Wyre and Fylde",6.66666666666667,NA,2,NA,NA,NA,NA,NA,"stage2","labelled","1970-1979",6.66666666666667,2.92043200073657,39.0553808126444,181.191702825258,2,-1.3711962059184,2.99698369444352,10.6761,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"1592_England_Derby_1978",1978,"England","Derby",7.976492364646,NA,3.349005090236,NA,NA,NA,NA,NA,"stage2","labelled","1970-1979",7.976492364646,2.88816986242128,39.0154182575804,181.1354724635,3.349005090236,-1.42227059927312,2.99472546826228,10.6761,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"1593_England_Leicestershire_1978",1978,"England","Leicestershire",5.35714285714286,2.87769784172662,2.5,-1.43884892086331,NA,NA,NA,NA,"stage2","labelled","1970-1979",5.35714285714286,2.87769784172662,39.0024467459109,181.117220557621,2.5,-1.43884892086331,2.993992466901,10.6761,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"1594_England_Tower Hamlets_1978",1978,"England","Tower Hamlets",4.8780487804878,2.4390243902439,1.21951219512195,-1.82926829268293,NA,NA,NA,NA,"stage2","labelled","1970-1979",4.8780487804878,2.4390243902439,38.9605653993733,181.058290309969,1.21951219512195,-1.82926829268293,2.9916258125891,10.6761,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"1595_England_Blackpool_1979",1979,"England","Blackpool",8,NA,1.33333333333333,NA,NA,NA,NA,NA,"stage2","labelled","1970-1979",8,6.43128955439102,43.0634141187078,186.831311263095,1.33333333333333,3.51268076171881,3.22347185898968,10.6761,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"1596_England_Blackpool, Wyre and Fylde_1979",1979,"England","Blackpool, Wyre and Fylde",8.66666666666667,NA,2,NA,NA,NA,NA,NA,"stage2","labelled","1970-1979",8.66666666666667,6.40760039090263,43.0906335132486,186.869611026446,2,3.46672803100831,3.22500998760261,10.6761,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"1597_England_Derby_1979",1979,"England","Derby",7.86672836649699,NA,-0.109763998149005,NA,NA,NA,NA,NA,"stage2","labelled","1970-1979",7.86672836649699,6.08659678175382,42.9772545944253,186.710078243547,-0.109763998149005,3.64117910135958,3.21860310890135,10.6761,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"1598_England_Leicestershire_1979",1979,"England","Leicestershire",4.64285714285714,6.47482014388489,-0.714285714285721,3.59712230215827,NA,NA,NA,NA,"stage2","labelled","1970-1979",4.64285714285714,6.47482014388489,43.0133964686285,186.760932616041,-0.714285714285721,3.59712230215827,3.22064543393373,10.6761,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"1599_England_Tower Hamlets_1979",1979,"England","Tower Hamlets",2.4390243902439,6.09756097560976,-2.4390243902439,3.65853658536586,NA,NA,NA,NA,"stage2","labelled","1970-1979",2.4390243902439,6.09756097560976,42.9908357525127,186.729187968416,-2.4390243902439,3.65853658536586,3.21937056049987,10.6761,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"1600_England_Blackpool_1980",1980,"England","Blackpool",5.66666666666667,NA,-2.33333333333333,NA,47,NA,NA,NA,"stage2","labelled","1980-1989",5.66666666666667,6.46492174113568,47,192.370387727061,-2.33333333333333,0,3.44592263291,10.6761,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
"1601_England_Blackpool, Wyre and Fylde_1980",1980,"England","Blackpool, Wyre and Fylde",5.66666666666667,NA,-3,NA,NA,NA,NA,NA,"stage2","labelled","1980-1989",5.66666666666667,6.42559582158793,47.0873978927538,192.435082328075,-3,0,3.44852078517557,10.6761,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"1602_England_Derby_1980",1980,"England","Derby",8.32947709393799,NA,0.462748727441,NA,NA,NA,NA,NA,"stage2","labelled","1980-1989",8.32947709393799,6.40671140396244,47.1293666076709,192.466148858183,0.462748727441,0,3.44976842523082,10.6761,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"1603_England_Leicestershire_1980",1980,"England","Leicestershire",2.14285714285714,6.47482014388489,-2.5,0,NA,NA,NA,NA,"stage2","labelled","1980-1989",2.14285714285714,6.47482014388489,46.9884272480894,192.354103982806,-2.5,0,3.4452686734394,10.6761,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"1604_England_Tower Hamlets_1980",1980,"England","Tower Hamlets",3.04878048780488,3.04878048780488,0.60975609756098,-3.04878048780488,NA,NA,NA,NA,"stage2","labelled","1980-1989",3.04878048780488,3.04878048780488,46.9499949541464,192.300026815114,0.60975609756098,-3.04878048780488,3.44309692010061,10.6761,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
